"id","sqw_player_id","sqw_team_id","start_x","start_y","end_x","end_y","pass_type","mins","secs","minsec","throw_in","assist","long_ball","through_ball","headed","created_at","updated_at","sqw_game_id"
3285845,3238,131,40.1,48.8,53.8,17.1,"completed",63,40,3820,f,f,f,f,f,"2016-07-16 14:08:25.980145","2016-07-16 14:08:25.980145",11632
3285862,3238,131,44.4,56.7,41.5,33.3,"completed",60,58,3658,f,f,f,f,f,"2016-07-16 14:08:26.064193","2016-07-16 14:08:26.064193",11632
3285868,3238,131,49.9,94,42,55.9,"completed",60,42,3642,f,f,f,f,f,"2016-07-16 14:08:26.09883","2016-07-16 14:08:26.09883",11632
3285887,3238,131,9.8,63.7,21.6,56,"completed",68,31,4111,f,f,f,f,f,"2016-07-16 14:08:26.188159","2016-07-16 14:08:26.188159",11632
3285898,3238,131,31.3,62.5,30.1,41.5,"completed",66,56,4016,f,f,f,f,f,"2016-07-16 14:08:26.241944","2016-07-16 14:08:26.241944",11632
3285907,3238,131,57.8,61.2,48.3,52.8,"completed",65,46,3946,f,f,f,f,f,"2016-07-16 14:08:26.279476","2016-07-16 14:08:26.279476",11632
3285913,3238,131,43.4,70,42,34,"completed",65,24,3924,f,f,f,f,f,"2016-07-16 14:08:26.308929","2016-07-16 14:08:26.308929",11632
3285922,3238,131,54.7,68.2,56.1,67.6,"failed",65,41,3941,f,f,f,f,f,"2016-07-16 14:08:26.348136","2016-07-16 14:08:26.348136",11632
3285932,3238,131,26.9,61.8,38.3,61.8,"completed",73,13,4393,f,f,f,f,f,"2016-07-16 14:08:26.392075","2016-07-16 14:08:26.392075",11632
3285956,3238,131,32.4,72.9,9.7,52.1,"completed",71,6,4266,f,f,f,f,f,"2016-07-16 14:08:26.520217","2016-07-16 14:08:26.520217",11632
3285966,3238,131,46.4,73.6,59.7,64.1,"completed",70,24,4224,f,f,f,f,f,"2016-07-16 14:08:26.569366","2016-07-16 14:08:26.569366",11632
3286006,3238,131,15.8,94.2,28,93.8,"completed",76,58,4618,f,f,f,f,f,"2016-07-16 14:08:26.757264","2016-07-16 14:08:26.757264",11632
3286039,3238,131,27.2,81.8,31.4,58.7,"completed",83,41,5021,f,f,f,f,f,"2016-07-16 14:08:26.91043","2016-07-16 14:08:26.91043",11632
3286044,3238,131,29.5,74.5,40.6,88.6,"completed",83,31,5011,f,f,f,f,f,"2016-07-16 14:08:26.947382","2016-07-16 14:08:26.947382",11632
3286054,3238,131,34.9,81.2,34.2,45.8,"completed",81,41,4901,f,f,f,f,f,"2016-07-16 14:08:26.995546","2016-07-16 14:08:26.995546",11632
3286058,3238,131,36,55,39.9,76.9,"completed",81,22,4882,f,f,f,f,f,"2016-07-16 14:08:27.025136","2016-07-16 14:08:27.025136",11632
3286083,3238,131,43.3,72.7,44.3,65.8,"completed",89,8,5348,f,f,f,f,f,"2016-07-16 14:08:27.207879","2016-07-16 14:08:27.207879",11632
3286101,3238,131,33.8,75.2,37.3,57.7,"completed",87,41,5261,f,f,f,f,f,"2016-07-16 14:08:27.35453","2016-07-16 14:08:27.35453",11632
3286117,3238,131,26.6,43.1,54.6,21.9,"failed",88,44,5324,f,f,t,f,f,"2016-07-16 14:08:27.424763","2016-07-16 14:08:27.424763",11632
3286146,3238,131,43,77.9,39.2,44.2,"completed",90,0,5445,f,f,f,f,f,"2016-07-16 14:08:27.585453","2016-07-16 14:08:27.585453",11632
3286154,3238,131,35.8,35.8,66.3,29.2,"failed",90,0,5563,f,f,t,f,f,"2016-07-16 14:08:27.619303","2016-07-16 14:08:27.619303",11632
3295403,3238,131,40.9,63.9,66.7,34.2,"failed",2,14,134,f,f,t,f,t,"2016-07-16 14:09:19.249399","2016-07-16 14:09:19.249399",11644
3295490,3238,131,45.7,65.4,54.3,68.2,"failed",13,11,791,f,f,f,f,t,"2016-07-16 14:09:19.612301","2016-07-16 14:09:19.612301",11644
3295499,3238,131,36.8,63.3,45.8,68.5,"completed",18,51,1131,f,f,f,f,t,"2016-07-16 14:09:19.65214","2016-07-16 14:09:19.65214",11644
3295554,3238,131,45.5,47.5,40,32.7,"completed",21,25,1285,f,f,f,f,f,"2016-07-16 14:09:19.900329","2016-07-16 14:09:19.900329",11644
3295561,3238,131,33.7,93.8,44.9,82.6,"failed",22,15,1335,f,f,f,f,t,"2016-07-16 14:09:19.930225","2016-07-16 14:09:19.930225",11644
3295586,3238,131,29.2,51.2,35.2,81.5,"completed",25,54,1554,f,f,f,f,f,"2016-07-16 14:09:20.036318","2016-07-16 14:09:20.036318",11644
3295595,3238,131,43.8,67.8,56.9,66.9,"failed",26,10,1570,f,f,f,f,t,"2016-07-16 14:09:20.072756","2016-07-16 14:09:20.072756",11644
3295658,3238,131,29.1,61.1,27.3,48.4,"completed",38,21,2301,f,f,f,f,f,"2016-07-16 14:09:20.362776","2016-07-16 14:09:20.362776",11644
3295689,3238,131,7,64.9,1.8,74.2,"completed",44,9,2649,f,f,f,f,f,"2016-07-16 14:09:20.488886","2016-07-16 14:09:20.488886",11644
3295695,3238,131,36.1,77.9,35.3,70,"completed",43,39,2619,f,f,f,f,t,"2016-07-16 14:09:20.513231","2016-07-16 14:09:20.513231",11644
3295702,3238,131,13.9,68.4,32.4,64.3,"completed",41,43,2503,f,f,f,f,f,"2016-07-16 14:09:20.541937","2016-07-16 14:09:20.541937",11644
3295716,3238,131,33.6,40.1,85.1,36.4,"failed",42,36,2556,f,f,t,f,f,"2016-07-16 14:09:20.602626","2016-07-16 14:09:20.602626",11644
3295722,3238,131,60.1,61.7,62.5,55.1,"completed",49,48,2988,f,f,f,f,f,"2016-07-16 14:09:20.626765","2016-07-16 14:09:20.626765",11644
3295725,3238,131,53.6,69,63.1,65.8,"completed",49,41,2981,f,f,f,f,f,"2016-07-16 14:09:20.638608","2016-07-16 14:09:20.638608",11644
3295735,3238,131,21.3,62.3,20.7,39.7,"completed",49,8,2948,f,f,f,f,f,"2016-07-16 14:09:20.679544","2016-07-16 14:09:20.679544",11644
3295743,3238,131,33.2,79.3,33.5,49.3,"completed",47,58,2878,f,f,f,f,f,"2016-07-16 14:09:20.715294","2016-07-16 14:09:20.715294",11644
3295785,3238,131,38.2,90.2,64.6,68.1,"failed",45,20,2720,f,f,t,f,f,"2016-07-16 14:09:20.885365","2016-07-16 14:09:20.885365",11644
3295794,3238,131,46.9,57,51.5,55.4,"completed",53,54,3234,f,f,f,f,f,"2016-07-16 14:09:20.921749","2016-07-16 14:09:20.921749",11644
3295829,3238,131,36.4,57.2,47.4,61.1,"failed",53,20,3200,f,f,f,f,t,"2016-07-16 14:09:21.085768","2016-07-16 14:09:21.085768",11644
3295833,3238,131,45.1,60.8,61.2,60,"failed",53,5,3185,f,f,f,f,t,"2016-07-16 14:09:21.1051","2016-07-16 14:09:21.1051",11644
3295851,3238,131,46.4,63.3,50.4,56,"completed",57,18,3438,f,f,f,f,t,"2016-07-16 14:09:21.185109","2016-07-16 14:09:21.185109",11644
3295905,3238,131,26.2,86,43.4,97.2,"completed",61,8,3668,f,f,f,f,f,"2016-07-16 14:09:21.430126","2016-07-16 14:09:21.430126",11644
3295921,3238,131,51.3,78.8,61.7,96.6,"completed",69,49,4189,f,f,f,f,f,"2016-07-16 14:09:21.556233","2016-07-16 14:09:21.556233",11644
3295923,3238,131,45.6,88.7,65.3,96.5,"completed",68,34,4114,f,f,f,f,f,"2016-07-16 14:09:21.575634","2016-07-16 14:09:21.575634",11644
3295926,3238,131,35.9,54.6,61.3,59.7,"completed",68,19,4099,f,f,f,f,f,"2016-07-16 14:09:21.606559","2016-07-16 14:09:21.606559",11644
3295962,3238,131,42.4,57.2,48.8,87.5,"completed",72,59,4379,f,f,f,f,f,"2016-07-16 14:09:21.832105","2016-07-16 14:09:21.832105",11644
3295974,3238,131,39,83.9,34.5,58.4,"completed",79,26,4766,f,f,f,f,f,"2016-07-16 14:09:21.893453","2016-07-16 14:09:21.893453",11644
3295980,3238,131,54.9,82.3,57.7,77.6,"completed",78,27,4707,f,f,f,f,f,"2016-07-16 14:09:21.918145","2016-07-16 14:09:21.918145",11644
3295983,3238,131,20,72.1,28.3,86.3,"completed",77,52,4672,f,f,f,f,f,"2016-07-16 14:09:21.930224","2016-07-16 14:09:21.930224",11644
3296020,3238,131,27.9,22.8,26,46.3,"completed",84,7,5047,f,f,f,f,f,"2016-07-16 14:09:22.090436","2016-07-16 14:09:22.090436",11644
3296022,3238,131,20.3,14.7,9.9,45.1,"completed",83,57,5037,f,f,f,f,f,"2016-07-16 14:09:22.098502","2016-07-16 14:09:22.098502",11644
3296029,3238,131,28.4,56.9,27.8,36.3,"completed",83,3,4983,f,f,f,f,f,"2016-07-16 14:09:22.128228","2016-07-16 14:09:22.128228",11644
3296046,3238,131,40.6,60.5,59.3,94.7,"completed",90,0,5417,f,f,f,f,f,"2016-07-16 14:09:22.200607","2016-07-16 14:09:22.200607",11644
3296056,3238,131,53.9,55.5,60.5,70.8,"completed",88,37,5317,f,f,f,f,f,"2016-07-16 14:09:22.246696","2016-07-16 14:09:22.246696",11644
3296065,3238,131,39.8,47,51.2,43,"completed",90,0,5720,f,f,f,f,t,"2016-07-16 14:09:22.292733","2016-07-16 14:09:22.292733",11644
3296068,3238,131,20.5,42.1,35.4,81.8,"completed",90,0,5648,f,f,f,f,f,"2016-07-16 14:09:22.305417","2016-07-16 14:09:22.305417",11644
3296075,3238,131,38.4,71.1,45.4,79.4,"completed",90,0,5555,f,f,f,f,t,"2016-07-16 14:09:22.334643","2016-07-16 14:09:22.334643",11644
3296078,3238,131,43.4,59.9,48.5,80,"completed",90,0,5531,f,f,f,f,f,"2016-07-16 14:09:22.347334","2016-07-16 14:09:22.347334",11644
3296094,3238,131,36.1,60.5,42.6,66.1,"failed",90,0,5474,f,f,f,f,t,"2016-07-16 14:09:22.413801","2016-07-16 14:09:22.413801",11644
3313621,3238,131,30.4,67.3,31.5,34.2,"completed",0,22,22,f,f,f,f,f,"2016-07-16 14:11:03.04401","2016-07-16 14:11:03.04401",11665
3313653,3238,131,31.5,62.3,34.5,29.4,"completed",7,40,460,f,f,f,f,f,"2016-07-16 14:11:03.181349","2016-07-16 14:11:03.181349",11665
3313709,3238,131,41.7,63.7,59.9,90,"failed",10,24,624,f,f,f,f,f,"2016-07-16 14:11:03.449076","2016-07-16 14:11:03.449076",11665
3313728,3238,131,63.6,85.3,77.1,96.5,"completed",18,47,1127,f,f,f,f,f,"2016-07-16 14:11:03.527164","2016-07-16 14:11:03.527164",11665
3313732,3238,131,28.1,91.1,28.1,50.4,"completed",18,28,1108,f,f,f,f,f,"2016-07-16 14:11:03.543943","2016-07-16 14:11:03.543943",11665
3313744,3238,131,47.9,49.4,46.2,21,"completed",16,35,995,f,f,f,f,f,"2016-07-16 14:11:03.594597","2016-07-16 14:11:03.594597",11665
3313777,3238,131,37.2,51.5,38,46.7,"completed",23,17,1397,f,f,f,f,t,"2016-07-16 14:11:03.736308","2016-07-16 14:11:03.736308",11665
3313783,3238,131,28.9,54,24.5,28.6,"completed",21,37,1297,f,f,f,f,f,"2016-07-16 14:11:03.763915","2016-07-16 14:11:03.763915",11665
3313785,3238,131,33.8,53.1,35.3,42.1,"completed",21,32,1292,f,f,f,f,f,"2016-07-16 14:11:03.772644","2016-07-16 14:11:03.772644",11665
3313812,3238,131,63.3,66.4,72.3,42.7,"completed",28,3,1683,f,f,f,f,f,"2016-07-16 14:11:03.895024","2016-07-16 14:11:03.895024",11665
3313830,3238,131,11.6,82.3,6.2,54.3,"completed",26,40,1600,f,f,f,f,f,"2016-07-16 14:11:03.98055","2016-07-16 14:11:03.98055",11665
3313870,3238,131,27.9,64.9,37.3,61.5,"completed",33,13,1993,f,f,f,f,f,"2016-07-16 14:11:04.153606","2016-07-16 14:11:04.153606",11665
3313883,3238,131,37.4,84.7,45.4,94.1,"completed",32,2,1922,f,f,f,f,f,"2016-07-16 14:11:04.206959","2016-07-16 14:11:04.206959",11665
3313910,3238,131,22,64.9,24.9,33.6,"completed",30,11,1811,f,f,f,f,f,"2016-07-16 14:11:04.322796","2016-07-16 14:11:04.322796",11665
3313912,3238,131,30.5,36.7,11.4,58.1,"completed",30,3,1803,f,f,f,f,f,"2016-07-16 14:11:04.340256","2016-07-16 14:11:04.340256",11665
3313920,3238,131,45,72.9,51.4,57.8,"completed",39,44,2384,f,f,f,f,f,"2016-07-16 14:11:04.37324","2016-07-16 14:11:04.37324",11665
3313925,3238,131,36.5,89.6,37,53.4,"completed",39,28,2368,f,f,f,f,f,"2016-07-16 14:11:04.393613","2016-07-16 14:11:04.393613",11665
3313932,3238,131,34.6,80.9,43.6,80.5,"completed",38,51,2331,f,f,t,f,f,"2016-07-16 14:11:04.422251","2016-07-16 14:11:04.422251",11665
3313966,3238,131,38.2,56.4,50.5,47.3,"completed",42,56,2576,f,f,f,f,f,"2016-07-16 14:11:04.566856","2016-07-16 14:11:04.566856",11665
3313976,3238,131,43.2,73.2,57.7,2.9,"completed",40,50,2450,f,f,t,f,f,"2016-07-16 14:11:04.61073","2016-07-16 14:11:04.61073",11665
3313979,3238,131,44,77.2,36.4,27.1,"completed",40,35,2435,f,f,t,f,f,"2016-07-16 14:11:04.623909","2016-07-16 14:11:04.623909",11665
3313988,3238,131,55.8,56.9,60.1,53.6,"failed",42,38,2558,f,f,f,f,f,"2016-07-16 14:11:04.665872","2016-07-16 14:11:04.665872",11665
3314057,3238,131,46,91.8,41,56,"completed",53,55,3235,f,f,f,f,f,"2016-07-16 14:11:04.962854","2016-07-16 14:11:04.962854",11665
3314069,3238,131,63.6,62.6,79.1,12.8,"completed",53,5,3185,f,f,t,f,f,"2016-07-16 14:11:05.013889","2016-07-16 14:11:05.013889",11665
3314074,3238,131,25.4,61.4,29.5,25.2,"completed",52,45,3165,f,f,f,f,f,"2016-07-16 14:11:05.036057","2016-07-16 14:11:05.036057",11665
3314109,3238,131,62,57.3,67.5,48.1,"completed",59,4,3544,f,f,f,f,f,"2016-07-16 14:11:05.186627","2016-07-16 14:11:05.186627",11665
3314120,3238,131,28.3,85.7,33,39.8,"completed",58,0,3480,f,f,f,f,f,"2016-07-16 14:11:05.231199","2016-07-16 14:11:05.231199",11665
3314133,3238,131,42.1,82,36.3,34.8,"completed",55,39,3339,f,f,t,f,f,"2016-07-16 14:11:05.286026","2016-07-16 14:11:05.286026",11665
3314157,3238,131,37.3,70.6,38.5,30,"completed",64,5,3845,f,f,f,f,f,"2016-07-16 14:11:05.389805","2016-07-16 14:11:05.389805",11665
3314164,3238,131,20.3,68.7,23.8,31.3,"completed",63,39,3819,f,f,f,f,f,"2016-07-16 14:11:05.420439","2016-07-16 14:11:05.420439",11665
3314190,3238,131,43.8,89.6,58.4,72.1,"completed",68,16,4096,f,f,f,f,f,"2016-07-16 14:11:05.536787","2016-07-16 14:11:05.536787",11665
3314195,3238,131,21.7,75.9,9.4,53.9,"completed",68,1,4081,f,f,f,f,f,"2016-07-16 14:11:05.558614","2016-07-16 14:11:05.558614",11665
3314198,3238,131,35.9,70.6,44.7,56.6,"completed",67,48,4068,f,f,f,f,f,"2016-07-16 14:11:05.571134","2016-07-16 14:11:05.571134",11665
3314201,3238,131,29.4,58.5,33,37.3,"completed",67,36,4056,f,f,f,f,f,"2016-07-16 14:11:05.584234","2016-07-16 14:11:05.584234",11665
3314235,3238,131,33.7,67,35.4,36.4,"completed",65,13,3913,f,f,f,f,f,"2016-07-16 14:11:05.735942","2016-07-16 14:11:05.735942",11665
3314239,3238,131,37.1,87.1,53.7,88.7,"failed",68,21,4101,f,f,f,f,f,"2016-07-16 14:11:05.754297","2016-07-16 14:11:05.754297",11665
3314246,3238,131,56.3,67.3,78.9,50.3,"failed",66,5,3965,f,f,f,f,f,"2016-07-16 14:11:05.787664","2016-07-16 14:11:05.787664",11665
3314288,3238,131,21.9,67,27,69.1,"completed",70,40,4240,f,f,f,f,f,"2016-07-16 14:11:06.004168","2016-07-16 14:11:06.004168",11665
3314310,3238,131,53,77,62,77,"completed",79,41,4781,f,f,f,f,f,"2016-07-16 14:11:06.096072","2016-07-16 14:11:06.096072",11665
3314323,3238,131,37.6,68.7,42.3,19.4,"completed",78,29,4709,f,f,t,f,f,"2016-07-16 14:11:06.160216","2016-07-16 14:11:06.160216",11665
3314332,3238,131,27.2,66.6,33.6,48.8,"completed",78,9,4689,f,f,f,f,f,"2016-07-16 14:11:06.196786","2016-07-16 14:11:06.196786",11665
3314347,3238,131,36.5,71.8,40.7,64.6,"completed",75,4,4504,f,f,f,f,f,"2016-07-16 14:11:06.258887","2016-07-16 14:11:06.258887",11665
3314376,3238,131,46.4,55.2,46.4,25.6,"completed",82,40,4960,f,f,f,f,f,"2016-07-16 14:11:06.390586","2016-07-16 14:11:06.390586",11665
3314394,3238,131,23.7,70.8,27.5,78.2,"completed",81,38,4898,f,f,f,f,f,"2016-07-16 14:11:06.484126","2016-07-16 14:11:06.484126",11665
3314410,3238,131,37.6,74.5,42.2,80.3,"completed",89,38,5378,f,f,f,f,f,"2016-07-16 14:11:06.570996","2016-07-16 14:11:06.570996",11665
3314417,3238,131,11.1,75.1,20.5,62.1,"completed",89,13,5353,f,f,f,f,f,"2016-07-16 14:11:06.609735","2016-07-16 14:11:06.609735",11665
3314429,3238,131,26.6,59.9,35.4,61.2,"completed",86,56,5216,f,f,f,f,f,"2016-07-16 14:11:06.673702","2016-07-16 14:11:06.673702",11665
3314445,3238,131,36.2,56.9,46.9,60.6,"completed",90,0,5535,f,f,f,f,f,"2016-07-16 14:11:06.75569","2016-07-16 14:11:06.75569",11665
